air_temperature_c,air_temperature_c_qf,bui,bui_qf,dc,dc_qf,dew_point_c,dmc,dmc_qf,ffmc,ffmc_qf,fwi,fwi_qf,isi,isi_qf,rain_mm,rain_mm_qf,relative_humidity_pct,relative_humidity_pct_qf,solar_radiation_w_m2,timestamp_utc,wind_direction_deg,wind_speed_kmh,wind_speed_kmh_qf
11.894819444444444,0.0,,9.0,1802.7451333251418,9.0,,,9.0,,9.0,,9.0,,9.0,10.0,0.0,,9.0,37.59861111111111,2023-10-14,286.86944444444447,26.008333333333336,0.0
11.091208333333334,0.0,,9.0,1899.7851983251414,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,94.11805555555556,2023-10-15,184.92361111111111,13.0,0.0
11.917499999999999,0.0,,9.0,1730.7854650822756,9.0,,,9.0,,9.0,,9.0,,9.0,25.400000000000002,0.0,,9.0,13.404166666666667,2023-10-16,42.581944444444446,33.34027777777778,0.0
9.918763888888888,0.0,,9.0,1255.8836115226404,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,57.1625,2023-10-17,86.63194444444444,24.42361111111111,0.0
9.203513888888889,0.0,,9.0,1337.4734365226407,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,90.54027777777777,2023-10-18,244.36666666666667,9.916666666666666,0.0
11.253944444444445,0.0,,9.0,1427.1894715226408,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,112.43055555555556,2023-10-19,209.64722222222224,12.286111111111111,0.0
13.417541666666667,0.0,,9.0,1539.6809765226405,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,136.20277777777778,2023-10-20,181.24861111111113,14.9375,0.0
13.393958333333332,0.0,,9.0,1661.3575015226406,9.0,,,9.0,,9.0,,9.0,,9.0,11.600000000000001,0.0,,9.0,34.24583333333333,2023-10-21,65.56111111111112,14.9125,0.0
11.493791666666667,0.0,,9.0,1337.9601412279708,9.0,,,9.0,,9.0,,9.0,,9.0,20.6,0.0,,9.0,31.44027777777778,2023-10-22,225.14166666666665,26.180555555555557,0.0
8.453999999999999,0.0,,9.0,1257.6597607326837,9.0,,,9.0,,9.0,,9.0,,9.0,6.2,0.0,,9.0,52.27638888888888,2023-10-23,219.21805555555557,30.32777777777778,0.0
8.010208333333333,0.0,,9.0,1326.6236857326837,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,142.1652777777778,2023-10-24,223.975,11.225,0.0
11.039055555555557,0.0,,9.0,1410.2809407326838,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,79.1763888888889,2023-10-25,189.93472222222223,13.347222222222221,0.0
13.319277777777778,0.0,,9.0,1527.150140732684,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,122.77083333333333,2023-10-26,226.1472222222222,9.294444444444444,0.0
11.859875,0.0,,9.0,1633.9780307326837,9.0,,,9.0,,9.0,,9.0,,9.0,4.4,0.0,,9.0,17.35833333333333,2023-10-27,129.41666666666666,9.794444444444444,0.0
16.083986111111113,0.0,,9.0,1755.6269507326836,9.0,,,9.0,,9.0,,9.0,,9.0,0.6,0.0,,9.0,97.92500000000001,2023-10-28,180.63055555555556,19.518055555555556,0.0
7.97125,0.0,,9.0,1875.062640732683,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,48.28888888888889,2023-10-29,275.26666666666665,24.530555555555555,0.0
2.5654583333333334,0.0,,9.0,1917.7810707326823,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,21.943055555555556,2023-10-30,223.58333333333334,7.945833333333333,0.0
3.447236111111111,0.0,,9.0,1943.2410707326824,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,56.33611111111111,2023-10-31,236.83333333333334,12.151388888888889,0.0
2.6481944444444445,0.0,,9.0,1964.6917507326823,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,26.709722222222222,2023-11-01,228.475,11.356944444444444,0.0
3.3757361111111113,0.0,,9.0,1980.5688857326825,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,80.53055555555555,2023-11-02,279.12361111111113,21.456944444444446,0.0
3.6998055555555553,0.0,,9.0,1989.4429407326825,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,77.17916666666666,2023-11-03,187.70138888888889,12.834722222222224,0.0
9.370375000000001,0.0,,9.0,2035.2944207326827,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,64.51388888888889,2023-11-04,191.85972222222222,18.34861111111111,0.0
5.603194444444444,0.0,,9.0,2089.8452207326836,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,20.925,2023-11-05,236.4375,9.723611111111111,0.0
3.4881527777777777,0.0,,9.0,2117.418580732684,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,108.77916666666665,2023-11-06,279.60277777777776,17.55,0.0
3.767805555555556,0.0,,9.0,2122.9304507326838,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,33.87361111111111,2023-11-07,141.20833333333334,14.18611111111111,0.0
5.556347222222222,0.0,,9.0,2166.421905732683,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,35.23888888888889,2023-11-08,224.11249999999998,19.880555555555556,0.0
5.068777777777778,0.0,,9.0,2188.308095732684,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,47.56527777777777,2023-11-09,246.01250000000002,30.990277777777777,0.0
4.081666666666666,0.0,,9.0,2216.867535732684,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,39.112500000000004,2023-11-10,214.04861111111111,10.9,0.0
3.415263888888889,0.0,,9.0,2234.220335732684,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,33.48611111111111,2023-11-11,253.2611111111111,14.719444444444443,0.0
