Hmdx,Visibility (km),Wind Chill,air_temperature_c,barometric_pressure_kpa,bui,dc,dew_point_c,dmc,ffmc,fwi,isi,rain_mm,relative_humidity_pct,station,timestamp_utc,wind_direction_deg,wind_speed_kmh
31.0,,,23.84583333333333,,2585.2247296423043,3600.6844108726596,19.491666666666667,784.8825242059747,83.20743346810988,184.8207263011814,148.3487088225127,0.0,77.83333333333333,stanhope,2025-07-02,22.75,16.25
30.842105263157894,,,23.05,,2752.111385672304,3860.9014108726587,18.6125,821.6606802359747,83.87798957499372,138.30192186543243,82.87555798061122,0.0,76.66666666666667,stanhope,2025-07-03,20.0,8.958333333333334
27.09090909090909,,,19.220833333333335,,1896.5676595943776,2405.4815889596734,16.729166666666668,866.2387486264352,72.73843720368718,8813.134970568108,76879182.15525413,9.8,85.75,stanhope,2025-07-04,21.391304347826086,6.166666666666667
,,,17.1125,,1461.4515919514613,1602.7632958118818,14.304166666666667,896.2047765097777,81.3251701582379,176.61599211453895,129.28171221845218,0.0,83.75,stanhope,2025-07-05,25.75,9.416666666666666
28.5,,,20.162499999999998,,1635.3049047195946,1814.545295811882,15.733333333333334,918.3433403504445,83.54265127666017,177.73693679018106,129.20743355445265,0.4,76.33333333333333,stanhope,2025-07-06,22.041666666666668,17.25
,,,18.241666666666667,,1822.9779108605942,2042.5857958118816,14.887500000000001,944.5463710554442,82.02892015970994,165.03552047963103,114.63743659997338,1.4,80.91666666666667,stanhope,2025-07-07,13.708333333333334,9.208333333333334
,,,16.879166666666666,,1991.4642493427934,2248.2057958118803,13.758333333333333,964.498063466444,81.36128110098144,182.87894133024147,142.81304853651156,0.3,82.04166666666667,stanhope,2025-07-08,5.583333333333333,10.291666666666666
25.0,,,15.694736842105263,,2106.120662672393,2388.69729581188,12.110526315789473,975.8141301144437,78.43610922581549,209.03592611477663,182.02464128214743,1.4,81.05263157894737,stanhope,2025-07-09,22.875,4.526315789473684
25.285714285714285,,,18.241666666666667,,83.84533843519668,79.08900000000001,13.4625,102.87069217598332,85.48482391055649,90.22405609926405,63.87556068714005,0.0,74.54166666666667,stanhope,2025-07-10,11.681818181818182,7.125
25.0,,,18.287499999999998,,216.83573396486338,239.61000000000004,13.3375,125.73866982431667,83.95024131469465,126.51605961482481,75.1176486834062,0.0,74.16666666666667,stanhope,2025-07-11,12.285714285714286,6.916666666666667
25.625,,,17.89166666666667,,373.2370477333395,447.55050000000006,14.308333333333332,149.7863683033167,80.8070132286346,174.01166860293196,133.58250312187323,0.0,80.75,stanhope,2025-07-12,17.047619047619047,5.625
30.076923076923077,,,21.333333333333332,,513.1291460449835,672.7680000000001,16.504166666666666,176.74514604498336,83.27009368453629,159.96224902749657,111.0996112548422,0.0,75.125,stanhope,2025-07-13,22.291666666666668,11.5
28.785714285714285,,,22.125,,677.6510546926502,915.4455000000003,14.579166666666666,219.92830469265004,86.39673128800565,136.45720537865586,82.7460152837113,0.0,63.916666666666664,stanhope,2025-07-14,21.458333333333332,16.0
31.166666666666668,,,23.65833333333333,,850.7906248806503,1169.5035000000005,17.654166666666665,266.0388748806501,85.27507971636027,145.8726433155008,93.17280644406817,0.0,70.16666666666667,stanhope,2025-07-15,22.833333333333332,14.916666666666666
31.541666666666668,,,25.337500000000002,,1033.172095729317,1437.5610000000006,18.287499999999998,314.3915957293168,86.49715350647374,109.28100870492806,53.772914097884644,0.0,66.41666666666667,stanhope,2025-07-16,21.08695652173913,9.166666666666666
32.375,,,24.72083333333333,,1213.157756271984,1709.4495000000009,20.158333333333335,358.43300627198363,83.6872360397474,177.17455195317396,136.42137526002935,0.0,76.875,stanhope,2025-07-17,20.25,16.416666666666668
29.470588235294116,,,21.349999999999998,,1375.7200332843174,1971.7845000000007,17.495833333333334,389.82778328431687,82.74692731898513,192.9830006051203,159.91001840113213,0.9,79.58333333333333,stanhope,2025-07-18,25.708333333333332,16.291666666666668
