air_temperature_c,air_temperature_c_qf,bui,bui_qf,dc,dc_qf,dew_point_c,dmc,dmc_qf,ffmc,ffmc_qf,fwi,fwi_qf,isi,isi_qf,rain_mm,rain_mm_qf,relative_humidity_pct,relative_humidity_pct_qf,solar_radiation_w_m2,timestamp_utc,wind_direction_deg,wind_speed_kmh,wind_speed_kmh_qf
13.078180555555555,0.0,,9.0,2823.0126103721705,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,174.2888888888889,2023-09-28,218.02083333333334,,9.0
12.16036111111111,0.0,,9.0,2947.7778103721707,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,163.97222222222223,2023-09-29,179.60555555555558,,9.0
14.535125,0.0,,9.0,3088.0315703721717,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,149.33055555555555,2023-09-30,205.3638888888889,,9.0
14.452513888888888,0.0,,9.0,3221.6676503721724,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,153.82916666666668,2023-10-01,180.90555555555557,,9.0
16.56548611111111,0.0,,9.0,3367.087845372172,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,172.94444444444446,2023-10-02,140.8138888888889,,9.0
16.753666666666668,0.0,,9.0,3513.1087253721726,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,136.0847222222222,2023-10-03,187.76805555555555,,9.0
13.84063888888889,0.0,,9.0,3650.0081453721727,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,161.71388888888887,2023-10-04,106.44861111111112,,9.0
17.27509722222222,0.0,,9.0,3782.352380372173,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,146.5861111111111,2023-10-05,164.86249999999998,,9.0
18.499208333333332,0.0,,9.0,3943.243605372172,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,161.86249999999998,2023-10-06,172.4625,,9.0
17.659680555555557,0.0,,9.0,4104.646735372172,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,94.90138888888889,2023-10-07,138.6652777777778,,9.0
16.409111111111113,0.0,,9.0,3210.5247793190647,9.0,,,9.0,,9.0,,9.0,,9.0,10.4,0.0,,9.0,42.71944444444444,2023-10-08,114.88194444444444,,9.0
13.394597222222222,0.0,,9.0,1830.7812936121456,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,132.04444444444445,2023-10-09,165.40833333333333,,9.0
13.628277777777777,0.0,,9.0,1595.955779276431,9.0,,,9.0,,9.0,,9.0,,9.0,14.200000000000001,0.0,,9.0,101.61250000000001,2023-10-10,170.81944444444446,,9.0
12.715055555555557,0.0,,9.0,1506.5487129600522,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,95.16388888888889,2023-10-11,161.71388888888887,,9.0
12.929902777777777,0.0,,9.0,1623.4947629600522,9.0,,,9.0,,9.0,,9.0,,9.0,1.4000000000000001,0.0,,9.0,94.92777777777776,2023-10-12,172.14583333333334,,9.0
11.693194444444444,0.0,,9.0,1736.391182960052,9.0,,,9.0,,9.0,,9.0,,9.0,7.200000000000001,0.0,,9.0,36.15416666666666,2023-10-13,183.00972222222222,,9.0
12.155194444444446,0.0,,9.0,1843.5595379600518,9.0,,,9.0,,9.0,,9.0,,9.0,7.0,0.0,,9.0,56.00277777777777,2023-10-14,299.2138888888889,,9.0
11.179180555555556,0.0,,9.0,1943.9473029600515,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,112.48472222222223,2023-10-15,189.52638888888887,,9.0
11.85425,0.0,,9.0,2052.626272960051,9.0,,,9.0,,9.0,,9.0,,9.0,13.6,0.0,,9.0,14.522222222222224,2023-10-16,15.448611111111111,,9.0
9.83873611111111,0.0,,9.0,2147.4027429600496,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,78.16805555555555,2023-10-17,44.47222222222222,,9.0
8.410527777777778,0.0,,9.0,2224.14063796005,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,93.37777777777778,2023-10-18,208.09444444444443,,9.0
11.105055555555557,0.0,,9.0,2312.1499029600486,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,102.47916666666667,2023-10-19,197.15555555555557,,9.0
13.481958333333333,0.0,,9.0,2424.2946029600475,9.0,,,9.0,,9.0,,9.0,,9.0,0.6,0.0,,9.0,126.21527777777777,2023-10-20,180.93194444444444,,9.0
13.723569444444445,0.0,,9.0,2007.8582108002217,9.0,,,9.0,,9.0,,9.0,,9.0,11.000000000000002,0.0,,9.0,42.61805555555555,2023-10-21,96.13333333333333,,9.0
11.348583333333332,0.0,,9.0,1360.9365889396063,9.0,,,9.0,,9.0,,9.0,,9.0,15.600000000000001,0.0,,9.0,30.281944444444445,2023-10-22,150.23749999999998,,9.0
8.719833333333334,0.0,,9.0,1396.840851951263,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,68.35277777777777,2023-10-23,47.84722222222222,,9.0
7.1002777777777775,0.0,,9.0,1461.374801951262,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,131.61805555555557,2023-10-24,164.32916666666668,,9.0
11.270361111111113,0.0,,9.0,1545.254521951262,9.0,,,9.0,,9.0,,9.0,,9.0,1.6,0.0,,9.0,69.26527777777778,2023-10-25,190.05416666666667,,9.0
13.106847222222223,0.0,,9.0,1660.4187369512617,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,107.17222222222222,2023-10-26,172.08055555555555,,9.0
12.27361111111111,0.0,,9.0,1769.2566469512615,9.0,,,9.0,,9.0,,9.0,,9.0,7.4,0.0,,9.0,21.847222222222225,2023-10-27,135.5611111111111,,9.0
15.967166666666666,0.0,,9.0,1893.092671951261,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,79.19583333333334,2023-10-28,179.0111111111111,,9.0
7.351958333333333,0.0,,9.0,2007.3886619512607,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,61.356944444444444,2023-10-29,281.7319444444444,,9.0
2.5697083333333333,0.0,,9.0,2048.9335819512603,9.0,,,9.0,,9.0,,9.0,,9.0,5.0,0.0,,9.0,19.15,2023-10-30,209.3472222222222,,9.0
3.449527777777778,0.0,,9.0,2073.7655019512595,9.0,,,9.0,,9.0,,9.0,,9.0,2.4000000000000004,0.0,,9.0,69.13333333333334,2023-10-31,246.17361111111111,,9.0
2.777402777777778,0.0,,9.0,2095.025206951259,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,21.79722222222222,2023-11-01,172.47361111111113,,9.0
2.7222500000000003,0.0,,9.0,2107.8111219512584,9.0,,,9.0,,9.0,,9.0,,9.0,1.2000000000000002,0.0,,9.0,83.10416666666667,2023-11-02,270.1666666666667,,9.0
3.9512916666666666,0.0,,9.0,2117.144076951259,9.0,,,9.0,,9.0,,9.0,,9.0,0.4,0.0,,9.0,71.12083333333334,2023-11-03,184.23194444444445,,9.0
9.443138888888889,0.0,,9.0,2163.7299569512593,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,80.94444444444444,2023-11-04,195.73055555555553,,9.0
4.399430555555555,0.0,,9.0,2211.4129919512593,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,33.15972222222222,2023-11-05,217.11805555555554,,9.0
2.8435555555555556,0.0,,9.0,2232.9349919512597,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,93.85277777777777,2023-11-06,269.71250000000003,,9.0
3.274638888888889,0.0,,9.0,2231.6795469512604,9.0,,,9.0,,9.0,,9.0,,9.0,3.4000000000000004,0.0,,9.0,30.086111111111112,2023-11-07,145.70416666666668,,9.0
5.418875,0.0,,9.0,2274.5047919512604,9.0,,,9.0,,9.0,,9.0,,9.0,3.4000000000000004,0.0,,9.0,26.6375,2023-11-08,236.65555555555557,,9.0
4.796166666666667,0.0,,9.0,2293.9849919512603,9.0,,,9.0,,9.0,,9.0,,9.0,2.8,0.0,,9.0,47.78472222222222,2023-11-09,224.1916666666667,,9.0
3.895125,0.0,,9.0,2320.1702119512597,9.0,,,9.0,,9.0,,9.0,,9.0,1.2000000000000002,0.0,,9.0,48.69166666666666,2023-11-10,194.04722222222222,,9.0
3.3348333333333335,0.0,,9.0,2337.270146951259,9.0,,,9.0,,9.0,,9.0,,9.0,4.800000000000001,0.0,,9.0,30.030555555555555,2023-11-11,266.88888888888886,,9.0
3.4819166666666668,0.0,,9.0,2354.3612069512587,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,35.67361111111111,2023-11-12,304.4138888888889,,9.0
1.2870555555555556,0.0,,9.0,2359.496931951259,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,48.986111111111114,2023-11-13,263.5791666666667,,9.0
1.4060833333333334,0.0,,9.0,2355.469091951259,9.0,,,9.0,,9.0,,9.0,,9.0,3.6,0.0,,9.0,35.34861111111111,2023-11-14,210.5861111111111,,9.0
2.0425416666666667,0.0,,9.0,2359.9897319512584,9.0,,,9.0,,9.0,,9.0,,9.0,2.8000000000000003,0.0,,9.0,59.74305555555555,2023-11-15,177.36111111111111,,9.0
4.826041666666667,0.0,,9.0,2371.133626951258,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,63.74583333333334,2023-11-16,224.375,,9.0
4.507625,0.0,,9.0,2394.8404019512573,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,71.63055555555555,2023-11-17,187.45555555555555,,9.0
11.769208333333333,0.0,,9.0,2235.379387422786,9.0,,,9.0,,9.0,,9.0,,9.0,22.400000000000002,0.0,,9.0,12.411111111111111,2023-11-18,181.41666666666666,,9.0
3.3928194444444446,0.0,,9.0,1121.1711153368612,9.0,,,9.0,,9.0,,9.0,,9.0,16.200000000000003,0.0,,9.0,82.34166666666667,2023-11-19,277.4375,,9.0
1.006875,0.0,,9.0,1112.4541472366225,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,54.65972222222222,2023-11-20,256.2236111111111,,9.0
1.0461666666666667,0.0,,9.0,1105.7174222366223,9.0,,,9.0,,9.0,,9.0,,9.0,1.0,0.0,,9.0,48.27361111111111,2023-11-21,305.8361111111111,,9.0
0.8330833333333333,0.0,,9.0,1099.2448222366224,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,41.6625,2023-11-22,162.30138888888888,,9.0
4.18925,0.0,,9.0,1106.2465772366222,9.0,,,9.0,,9.0,,9.0,,9.0,6.6000000000000005,0.0,,9.0,23.79444444444444,2023-11-23,101.98194444444444,,9.0
2.3937500000000003,0.0,,9.0,1128.3141722366215,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,45.479166666666664,2023-11-24,272.74305555555554,,9.0
-5.150486111111111,0.0,,9.0,1096.5389272366215,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,83.81111111111112,2023-11-25,256.70416666666665,,9.0
-1.2402916666666666,0.0,,9.0,1051.5579822366215,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,50.30138888888889,2023-11-26,197.59166666666667,,9.0
3.7072361111111114,0.0,,9.0,1047.3786372366217,9.0,,,9.0,,9.0,,9.0,,9.0,7.4,0.0,,9.0,15.516666666666666,2023-11-27,133.51805555555555,,9.0
3.7601388888888887,0.0,,9.0,892.0641403411233,9.0,,,9.0,,9.0,,9.0,,9.0,18.200000000000003,0.0,,9.0,80.35972222222223,2023-11-28,211.41805555555558,,9.0
-2.114722222222222,0.0,,9.0,870.5522431109201,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,41.012499999999996,2023-11-29,244.8166666666667,,9.0
-2.250097222222222,0.0,,9.0,829.71117311092,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,43.56111111111111,2023-11-30,190.6291666666667,,9.0
5.204541666666667,0.0,,9.0,830.97815811092,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,45.705555555555556,2023-12-01,175.775,,9.0
3.5230833333333336,0.0,,9.0,861.2469081109197,9.0,,,9.0,,9.0,,9.0,,9.0,8.600000000000001,0.0,,9.0,8.358333333333333,2023-12-02,102.21111111111111,,9.0
1.5974444444444444,0.0,,9.0,869.5165081109194,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,51.06527777777777,2023-12-03,21.175,,9.0
0.5498611111111111,0.0,,9.0,863.1608031109193,9.0,,,9.0,,9.0,,9.0,,9.0,8.600000000000001,0.0,,9.0,14.033333333333333,2023-12-04,69.49444444444445,,9.0
-0.6807916666666666,0.0,,9.0,850.6663031109197,9.0,,,9.0,,9.0,,9.0,,9.0,0.4,0.0,,9.0,24.980555555555554,2023-12-05,302.6430555555556,,9.0
-4.118888888888889,0.0,,9.0,813.9739281109196,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,74.74861111111112,2023-12-06,248.39305555555555,,9.0
-0.8194444444444445,0.0,,9.0,780.6817181109194,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,22.756944444444443,2023-12-07,299.78055555555557,,9.0
-2.6048194444444444,0.0,,9.0,746.4969231109194,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,74.35694444444444,2023-12-08,257.1652777777778,,9.0
-1.7535,0.0,,9.0,718.6068731109193,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,67.13194444444444,2023-12-09,221.4652777777778,,9.0
1.6439166666666667,0.0,,9.0,693.2522031109191,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,40.75972222222222,2023-12-10,162.78055555555554,,9.0
13.135874999999999,0.0,,9.0,749.928448110919,9.0,,,9.0,,9.0,,9.0,,9.0,1.2000000000000002,0.0,,9.0,15.0,2023-12-11,161.44027777777777,,9.0
1.8491666666666664,0.0,,9.0,810.2578631109194,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,58.106944444444444,2023-12-12,229.04999999999998,,9.0
1.0226111111111111,0.0,,9.0,801.5402631109192,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,33.37083333333333,2023-12-13,203.98611111111111,,9.0
-4.690236111111111,0.0,,9.0,771.8905631109193,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,32.300000000000004,2023-12-14,270.42777777777775,,9.0
0.21505555555555556,0.0,,9.0,732.3817681109194,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,59.34722222222222,2023-12-15,216.5,,9.0
1.1643055555555555,0.0,,9.0,735.4258381109194,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,42.93194444444444,2023-12-16,271.07638888888886,,9.0
-1.6055555555555554,0.0,,9.0,708.9405131109191,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,33.16527777777778,2023-12-17,170.50694444444443,,9.0
10.152319444444444,0.0,,9.0,732.4843381109189,9.0,,,9.0,,9.0,,9.0,,9.0,1.2000000000000002,0.0,,9.0,23.413888888888888,2023-12-18,141.4777777777778,,9.0
11.799416666666666,0.0,,9.0,828.2442131109187,9.0,,,9.0,,9.0,,9.0,,9.0,1.2000000000000002,0.0,,9.0,21.002777777777776,2023-12-19,163.15972222222223,,9.0
4.661569444444445,0.0,,9.0,882.8564431109188,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,14.231944444444444,2023-12-20,232.20416666666665,,9.0
-0.0708888888888889,0.0,,9.0,887.7418431109187,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,19.304166666666664,2023-12-21,314.6333333333333,,9.0
-2.9455416666666667,0.0,,9.0,855.6246681109187,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,19.48472222222222,2023-12-22,331.9263888888889,,9.0
-3.462388888888889,0.0,,9.0,814.4140181109188,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,66.71249999999999,2023-12-23,244.1361111111111,,9.0
0.12481944444444443,0.0,,9.0,782.393868110919,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,70.68333333333332,2023-12-24,208.4888888888889,,9.0
1.698986111111111,0.0,,9.0,776.7117031109191,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,60.31527777777777,2023-12-25,183.88333333333333,,9.0
5.561694444444445,0.0,,9.0,799.1661981109191,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,42.24027777777778,2023-12-26,207.9625,,9.0
2.469958333333333,0.0,,9.0,822.5175931109189,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,22.919444444444448,2023-12-27,262.0263888888889,,9.0
0.7136388888888888,0.0,,9.0,819.8013481109189,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,63.6625,2023-12-28,137.6986111111111,,9.0
0.987361111111111,0.0,,9.0,812.2620131109187,9.0,,,9.0,,9.0,,9.0,,9.0,4.800000000000001,0.0,,9.0,11.9,2023-12-29,52.56666666666666,,9.0
1.3285555555555557,0.0,,9.0,809.3271931109185,9.0,,,9.0,,9.0,,9.0,,9.0,10.600000000000001,0.0,,9.0,27.977777777777778,2023-12-30,30.769444444444446,,9.0
0.5545416666666667,0.0,,9.0,805.3367331109185,9.0,,,9.0,,9.0,,9.0,,9.0,1.2000000000000002,0.0,,9.0,28.03333333333333,2023-12-31,279.43194444444447,,9.0
-3.17955,1.5,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,23.583333333333336,2024-01-01,261.3483333333333,11.190000000000001,1.5
-4.219597222222222,0.0,,9.0,1.8399500000000002,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,63.64027777777778,2024-01-02,222.15694444444443,12.520833333333334,0.0
-2.0831250000000003,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,62.224999999999994,2024-01-03,217.01944444444442,6.684722222222223,0.0
-3.374861111111111,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,25.506944444444446,2024-01-04,163.1763888888889,4.4624999999999995,0.0
-3.346347222222222,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,24.683333333333334,2024-01-05,257.29305555555555,16.320833333333333,0.0
-7.772055555555556,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,34.625,2024-01-06,274.0083333333333,16.708333333333332,0.0
-5.859625,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,40.583333333333336,2024-01-07,128.5,7.354166666666667,0.0
-3.0683055555555554,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,34.827777777777776,2024-01-08,227.75972222222222,23.97083333333333,0.0
-5.430055555555556,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,72.91111111111111,2024-01-09,267.58194444444445,13.804166666666667,0.0
-3.778402777777778,0.0,,9.0,0.19847,9.0,,,9.0,,9.0,,9.0,,9.0,12.4,0.0,,9.0,10.0,2024-01-10,131.10972222222222,14.340277777777779,0.0
3.8106388888888887,0.0,,9.0,12.823955,9.0,,,9.0,,9.0,,9.0,,9.0,2.2,0.0,,9.0,43.22083333333333,2024-01-11,186.35833333333335,14.529166666666667,0.0
-1.6796666666666666,0.0,,9.0,11.390514999999999,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,70.86944444444444,2024-01-12,249.48194444444445,13.62638888888889,0.0
-4.848166666666667,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,15.18611111111111,2024-01-13,169.1027777777778,8.933333333333334,0.0
3.491736111111111,0.0,,9.0,9.9897,9.0,,,9.0,,9.0,,9.0,,9.0,1.2000000000000002,0.0,,9.0,36.53472222222222,2024-01-14,162.6861111111111,18.34722222222222,0.0
-2.0766805555555554,0.0,,9.0,7.831394999999998,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,72.32222222222222,2024-01-15,225.69305555555556,15.37638888888889,0.0
-3.4235555555555557,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,33.82638888888889,2024-01-16,141.26250000000002,5.983333333333333,0.0
0.2376666666666667,0.0,,9.0,2.009305,9.0,,,9.0,,9.0,,9.0,,9.0,16.8,0.0,,9.0,28.280555555555555,2024-01-17,193.70416666666665,20.3625,0.0
-6.838902777777778,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,72.6875,2024-01-18,237.10416666666666,23.259722222222223,0.0
-8.240569444444445,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,89.31527777777778,2024-01-19,234.32777777777778,24.179166666666664,0.0
-3.7646111111111114,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,1.0,0.0,,9.0,47.737500000000004,2024-01-20,279.2347222222222,12.152777777777779,0.0
-0.7574166666666667,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,33.40416666666667,2024-01-21,242.3013888888889,21.86388888888889,0.0
-5.695166666666666,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,84.40277777777779,2024-01-22,234.80277777777778,15.070833333333333,0.0
-1.9005555555555558,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,87.74722222222222,2024-01-23,259.3666666666667,20.76527777777778,0.0
-8.948430555555555,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,60.25277777777777,2024-01-24,233.025,11.516666666666666,0.0
-1.026875,0.0,,9.0,0.004904999999999993,9.0,,,9.0,,9.0,,9.0,,9.0,1.8,0.0,,9.0,50.70416666666667,2024-01-25,183.47777777777776,18.970833333333335,0.0
-5.148333333333333,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,37.01111111111111,2024-01-26,125.75694444444444,5.223611111111111,0.0
-2.395972222222222,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,2.2,0.0,,9.0,42.86944444444444,2024-01-27,171.3861111111111,1.8111111111111111,0.0
-0.983375,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,31.92638888888889,2024-01-28,212.05694444444444,6.995833333333334,0.0
-2.4267083333333335,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,24.969444444444445,2024-01-29,57.580555555555556,21.216666666666665,0.0
-6.001597222222222,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,53.338888888888896,2024-01-30,23.650000000000002,24.42361111111111,0.0
-6.010083333333333,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,97.73333333333333,2024-01-31,166.47083333333333,8.397222222222222,0.0
-1.9444027777777777,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,45.88611111111111,2024-02-01,183.19722222222222,6.3500000000000005,0.0
-0.18031944444444445,0.0,,9.0,0.0021099999999999973,9.0,,,9.0,,9.0,,9.0,,9.0,3.0,0.0,,9.0,28.066666666666666,2024-02-02,86.99027777777779,2.0069444444444446,0.0
-2.9145555555555553,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,32.855555555555554,2024-02-03,11.931944444444445,35.82361111111111,0.0
-3.229486111111111,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,27.15416666666667,2024-02-04,63.13472222222222,47.66527777777778,0.0
-0.6599444444444444,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.6000000000000001,0.0,,9.0,39.44305555555555,2024-02-05,12.341666666666667,37.49027777777778,0.0
-0.07093055555555555,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,40.525,2024-02-06,12.127777777777778,16.933333333333334,0.0
-1.214625,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,3.0000000000000004,0.0,,9.0,81.89027777777777,2024-02-07,96.46527777777777,9.227777777777778,0.0
-5.018138888888889,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.2,0.0,,9.0,86.71805555555557,2024-02-08,191.24305555555554,6.1625000000000005,0.0
-4.040708333333334,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,102.33472222222223,2024-02-09,180.15555555555557,4.454166666666667,0.0
0.5638194444444445,0.0,,9.0,1.3853799999999998,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,72.3013888888889,2024-02-10,170.65277777777777,11.512500000000001,0.0
3.9268611111111107,0.0,,9.0,16.933329999999998,9.0,,,9.0,,9.0,,9.0,,9.0,3.2000000000000006,0.0,,9.0,97.85277777777777,2024-02-11,199.17499999999998,9.259722222222223,0.0
1.921125,0.0,,9.0,29.570044999999997,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,127.23055555555555,2024-02-12,206.13333333333333,7.322222222222222,0.0
-1.818013888888889,0.0,,9.0,16.57097,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,85.21249999999999,2024-02-13,252.69444444444446,9.694444444444445,0.0
-4.342305555555556,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,70.69166666666666,2024-02-14,231.5625,26.022222222222222,0.0
-1.9940972222222222,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,86.41527777777777,2024-02-15,311.13194444444446,27.520833333333332,0.0
-5.828444444444444,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,76.30416666666666,2024-02-16,262.31805555555553,10.52361111111111,0.0
-5.595875,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,115.80000000000001,2024-02-17,228.01250000000002,9.97638888888889,0.0
-7.075611111111112,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,135.7513888888889,2024-02-18,222.18055555555554,13.991666666666667,0.0
-6.376174836601307,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,97.82230392156863,2024-02-19,207.38807189542482,9.872467320261437,0.0
-8.842180555555556,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,149.93333333333334,2024-02-20,249.65,12.387500000000001,0.0
-8.577694444444445,0.0,,9.0,0.0,9.0,,,9.0,,9.0,,9.0,,9.0,0.0,0.0,,9.0,151.2736111111111,2024-02-21,206.90416666666667,7.534722222222222,0.0
